id,data,aula,slug,trecho_original,versao_lapidada,tipo,pilar,contexto,por_que_importa,clareza,originalidade,tensao,utilidade,corte,reaproveitamento,alinhamento,score_total,prioridade,status,formatos_sugeridos,campanha_sugerida,arquivo_origem
011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada-p008,2026-06-26,"011 - Introdução ao mundo da automação / workflow, gatilhos e nodes",011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada,"Como que a gente sabe quais as possibilidades desses acionadores? Com a API deles... Agora, as coisas começam a se encaixar.",A API é o cardápio do que um sistema pode acionar ou executar dentro da sua automação.,definição simples,Sistemas e alavancagem,"Conexão com a aula anterior sobre APIs, mostrando como Hotmart, WhatsApp, formulários e outros sistemas revelam suas possibilidades de integração.","Transforma um conceito técnico em imagem simples, útil para educar empresários não técnicos sobre integrações.",4,4,3,4,4,4,4,27,P3,nova,short explicativo; carrossel; glossário Domus,Educação Domus,/root/domus-conteudo/aulas/011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada.md
011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada-p009,2026-06-26,"011 - Introdução ao mundo da automação / workflow, gatilhos e nodes",011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada,Eu considero essa mescla de automação com IA... na maioria das vezes muito mais útil que ficar gastando tempo fazendo agente de IA.,"Na maioria dos negócios, misturar automação simples com IA em pontos específicos é mais útil do que perseguir agentes sofisticados.",alerta,Anti-hype e discernimento,"Comentário feito após a demonstração do N8N, contrastando automações básicas com a obsessão por agentes de IA.",É uma posição anti-hype forte: desloca o foco de complexidade chamativa para utilidade operacional imediata.,4,4,5,5,5,5,5,33,P1,nova,short vertical; post manifesto; email anti-hype,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada.md
011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada-p010,2026-06-26,"011 - Introdução ao mundo da automação / workflow, gatilhos e nodes",011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada,Você não deve fazer o que você acha que deve... você precisa ser mais intencional na forma como você gasta o seu tempo.,Fazer o que precisa ser feito começa por parar de tratar sensação de urgência como critério de prioridade.,tese,Gestão antes da IA,"Na conexão com a aula zero, Fabio retoma a matriz de esforço produtivo para separar tarefas por ofício, labuta, repetição e novidade.","Conecta automação com gestão do tempo e priorização, evitando que o aluno automatize tarefas erradas só porque são fáceis.",4,4,4,5,4,4,5,30,P2,nova,post LinkedIn; carrossel estratégico; newsletter,Gestão antes da IA,/root/domus-conteudo/aulas/011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada.md
011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada-p011,2026-06-26,"011 - Introdução ao mundo da automação / workflow, gatilhos e nodes",011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada,"As tarefas que são do seu ofício e são novas, você tem que assumir. As tarefas que são do seu ofício, mas são repetitivas... delegar. As tarefas que são repetitivas mas são labutas... automatizar.","Assuma o que é novo e estratégico, delegue o repetitivo do seu ofício, automatize a labuta repetitiva e terceirize o que exige outro ofício.",framework,Gestão antes da IA,"Síntese da matriz de ofício versus labuta e tarefas novas versus repetitivas, usada como tarefa prática para os alunos.","Entrega uma regra de decisão aplicável imediatamente para decidir onde colocar energia, pessoas, automações e fornecedores.",4,4,3,5,4,5,5,30,P2,nova,carrossel; template de diagnóstico; aula curta,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada.md
011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada-p012,2026-06-26,"011 - Introdução ao mundo da automação / workflow, gatilhos e nodes",011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada,"A minha meta é que vocês vejam com clareza várias oportunidades na mesa e vocês tenham a boa dor de cabeça, que é a de se perguntar qual oportunidade eu ataco agora.",O objetivo é criar a boa dor de cabeça: enxergar tantas oportunidades reais que a pergunta passa a ser qual atacar primeiro.,frase de impacto,Casos de negócio,"Fechamento da aula, depois de integrar automação, APIs, N8N e matriz de priorização em um mapa de oportunidades.",Fecha com promessa aspiracional e prática: clareza suficiente para sair do vazio de ideias e entrar na priorização de oportunidades concretas.,4,4,4,4,4,4,4,28,P3,nova,short de fechamento; post inspiracional; email de encerramento,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/011-010-introducao-ao-mundo-da-personalizacao-e-desenvolvimento-duplicada.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p001,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,O pico de medo aparece quando você deixa de usar ferramentas prontas e começa a cuidar das suas,O pico de medo aparece quando você deixa de usar ferramentas prontas e começa a cuidar das suas.,tese,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p002,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,Configurar ambiente assusta porque agora a ferramenta também é responsabilidade sua,Configurar ambiente assusta porque agora a ferramenta também é responsabilidade sua.,frase de impacto,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p003,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,"Muita gente desiste não na teoria, mas na primeira tela de configuração","Muita gente desiste não na teoria, mas na primeira tela de configuração.",analogia,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,4,4,4,5,4,4,30,P1,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p004,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,"O antídoto para o pânico técnico é seguir passos, não tentar entender tudo de uma vez","O antídoto para o pânico técnico é seguir passos, não tentar entender tudo de uma vez.",contraste,Agentes e automações reais,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p005,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,Servidor é só um computador em outro lugar rodando sua aplicação,Servidor é só um computador em outro lugar rodando sua aplicação.,erro comum,Anti-hype e discernimento,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p006,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,Automação começa quando um gatilho dispara uma sequência previsível de ações,Automação começa quando um gatilho dispara uma sequência previsível de ações.,objeção respondida,Implementação,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p007,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,Um agente de IA não faz tudo com a cabeça; ele precisa de ferramentas plugadas,Um agente de IA não faz tudo com a cabeça; ele precisa de ferramentas plugadas.,framework,Casos de negócio,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p008,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,A infraestrutura baratinha já sustenta projetos reais quando o escopo é bem pensado,A infraestrutura baratinha já sustenta projetos reais quando o escopo é bem pensado.,caso aplicado,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,4,4,4,4,4,28,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p009,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,"Personalizar é instalar, configurar e ajustar — não só clicar em usar","Personalizar é instalar, configurar e ajustar — não só clicar em usar.",alerta,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta-p010,2026-06-26,Configuração de ambiente e primeiros passos na ferramenta,012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta,O medo técnico normaliza depois que você executa o primeiro fluxo funcionando,O medo técnico normaliza depois que você executa o primeiro fluxo funcionando.,definição simples,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/012-configuracao-de-ambiente-e-primeiros-passos-na-ferramenta.md
013-como-os-dados-percorrem-uma-automacao-p001,2026-06-26,Como os dados percorrem uma automação,013-como-os-dados-percorrem-uma-automacao,Automação não é só ligar caixinhas; é acompanhar o caminho que a informação percorre,Automação não é só ligar caixinhas; é acompanhar o caminho que a informação percorre.,tese,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/013-como-os-dados-percorrem-uma-automacao.md
